HID,M1,M2,HHID,PID,N1,HPID,PIDWON,CH1,CH2_Y,CH2_M,CH2_1,CH3_Y,CH3_M,CH3_1,CH4_Y,CH4_M,CH4_1,CH5_Y,CH5_M,CH6_Y,CH6_M
202028.0,1.0,1.0,202028011.0,1.0,1.0,20202801101.0,20202801.0,0.0,,,,,,,,,,,,,
202028.0,1.0,1.0,202028011.0,2.0,1.0,20202801102.0,20202802.0,0.0,,,,,,,,,,,,,
202028.0,1.0,1.0,202028011.0,3.0,1.0,20202801103.0,20202803.0,0.0,,,,,,,,,,,,,
202029.0,1.0,1.0,202029011.0,1.0,1.0,20202901101.0,20202901.0,0.0,,,,,,,,,,,,,
202029.0,1.0,1.0,202029011.0,2.0,1.0,20202901102.0,20202902.0,0.0,,,,,,,,,,,,,
202029.0,1.0,1.0,202029011.0,3.0,1.0,20202901103.0,20202903.0,0.0,,,,,,,,,,,,,
202030.0,1.0,1.0,202030011.0,1.0,1.0,20203001101.0,20203001.0,0.0,,,,,,,,,,,,,
202030.0,1.0,1.0,202030011.0,2.0,1.0,20203001102.0,20203002.0,0.0,,,,,,,,,,,,,
202031.0,1.0,1.0,202031011.0,1.0,1.0,20203101101.0,20203101.0,0.0,,,,,,,,,,,,,
202031.0,1.0,1.0,202031011.0,2.0,1.0,20203101102.0,20203102.0,0.0,,,,,,,,,,,,,
202047.0,1.0,1.0,202047011.0,1.0,1.0,20204701101.0,20204701.0,0.0,,,,,,,,,,,,,
202048.0,1.0,1.0,202048011.0,1.0,1.0,20204801101.0,20204801.0,0.0,,,,,,,,,,,,,
202049.0,1.0,1.0,202049011.0,1.0,1.0,20204901101.0,20204901.0,0.0,,,,,,,,,,,,,
202052.0,1.0,1.0,202052011.0,1.0,1.0,20205201101.0,20205201.0,0.0,,,,,,,,,,,,,
202052.0,1.0,1.0,202052011.0,2.0,1.0,20205201102.0,20205202.0,0.0,,,,,,,,,,,,,
202071.0,1.0,1.0,202071011.0,1.0,1.0,20207101101.0,20207101.0,0.0,,,,,,,,,,,,,
202072.0,1.0,1.0,202072011.0,1.0,1.0,20207201101.0,20207201.0,0.0,,,,,,,,,,,,,
202073.0,1.0,1.0,202073011.0,1.0,1.0,20207301101.0,20207301.0,0.0,,,,,,,,,,,,,
202098.0,1.0,1.0,202098011.0,1.0,1.0,20209801101.0,20209801.0,0.0,,,,,,,,,,,,,
202098.0,1.0,1.0,202098011.0,2.0,1.0,20209801102.0,20209802.0,0.0,,,,,,,,,,,,,
202102.0,1.0,1.0,202102011.0,1.0,1.0,20210201101.0,20210201.0,0.0,,,,,,,,,,,,,
202106.0,1.0,1.0,202106011.0,1.0,1.0,20210601101.0,20210601.0,0.0,,,,,,,,,,,,,
202106.0,1.0,1.0,202106011.0,2.0,1.0,20210601102.0,20210602.0,0.0,,,,,,,,,,,,,
202106.0,1.0,1.0,202106011.0,3.0,1.0,20210601103.0,20210603.0,0.0,,,,,,,,,,,,,
202106.0,1.0,1.0,202106011.0,4.0,1.0,20210601104.0,20210604.0,0.0,,,,,,,,,,,,,
202106.0,1.0,1.0,202106011.0,5.0,1.0,20210601105.0,20210605.0,0.0,,,,,,,,,,,,,
202120.0,1.0,1.0,202120011.0,1.0,1.0,20212001101.0,20212001.0,0.0,,,,,,,,,,,,,
202120.0,1.0,1.0,202120011.0,2.0,1.0,20212001102.0,20212002.0,0.0,,,,,,,,,,,,,
202120.0,1.0,1.0,202120011.0,3.0,1.0,20212001103.0,20212003.0,0.0,,,,,,,,,,,,,
202120.0,1.0,1.0,202120011.0,4.0,1.0,20212001104.0,20212004.0,0.0,,,,,,,,,,,,,
202123.0,1.0,1.0,202123011.0,1.0,1.0,20212301101.0,20212301.0,0.0,,,,,,,,,,,,,
202123.0,1.0,1.0,202123011.0,2.0,1.0,20212301102.0,20212302.0,0.0,,,,,,,,,,,,,
202124.0,1.0,1.0,202124011.0,1.0,1.0,20212401101.0,20212401.0,0.0,,,,,,,,,,,,,
202124.0,1.0,1.0,202124011.0,2.0,1.0,20212401102.0,20212402.0,0.0,,,,,,,,,,,,,
202124.0,1.0,1.0,202124011.0,3.0,1.0,20212401103.0,20212403.0,0.0,,,,,,,,,,,,,
202128.0,1.0,1.0,202128011.0,2.0,1.0,20212801102.0,20212802.0,0.0,,,,,,,,,,,,,
202133.0,1.0,1.0,202133011.0,1.0,1.0,20213301101.0,20213301.0,0.0,,,,,,,,,,,,,
202133.0,1.0,1.0,202133011.0,2.0,1.0,20213301102.0,20213302.0,0.0,,,,,,,,,,,,,
202133.0,1.0,1.0,202133011.0,3.0,1.0,20213301103.0,20213303.0,31.0,,,,,,,2021.0,11.0,1.0,,,,
202133.0,1.0,1.0,202133011.0,4.0,1.0,20213301104.0,20213304.0,0.0,,,,,,,,,,,,,
202135.0,1.0,1.0,202135011.0,1.0,1.0,20213501101.0,20213501.0,0.0,,,,,,,,,,,,,
202135.0,1.0,1.0,202135011.0,2.0,1.0,20213501102.0,20213502.0,0.0,,,,,,,,,,,,,
202135.0,1.0,1.0,202135011.0,3.0,1.0,20213501103.0,20213503.0,0.0,,,,,,,,,,,,,
202136.0,1.0,1.0,202136011.0,2.0,1.0,20213601102.0,20213602.0,0.0,,,,,,,,,,,,,
202138.0,1.0,1.0,202138011.0,1.0,1.0,20213801101.0,20213801.0,0.0,,,,,,,,,,,,,
202138.0,1.0,1.0,202138011.0,2.0,1.0,20213801102.0,20213802.0,0.0,,,,,,,,,,,,,
202138.0,1.0,1.0,202138011.0,3.0,1.0,20213801103.0,20213803.0,0.0,,,,,,,,,,,,,
202146.0,1.0,1.0,202146011.0,1.0,1.0,20214601101.0,20214601.0,0.0,,,,,,,,,,,,,
202146.0,1.0,1.0,202146011.0,2.0,1.0,20214601102.0,20214602.0,0.0,,,,,,,,,,,,,
202146.0,1.0,1.0,202146011.0,3.0,1.0,20214601103.0,20214603.0,0.0,,,,,,,,,,,,,
202150.0,1.0,1.0,202150011.0,1.0,1.0,20215001101.0,20215001.0,0.0,,,,,,,,,,,,,
202150.0,1.0,1.0,202150011.0,2.0,1.0,20215001102.0,20215002.0,0.0,,,,,,,,,,,,,
202150.0,1.0,1.0,202150011.0,3.0,1.0,20215001103.0,20215003.0,0.0,,,,,,,,,,,,,
202150.0,1.0,1.0,202150011.0,4.0,1.0,20215001104.0,20215004.0,0.0,,,,,,,,,,,,,
202150.0,1.0,1.0,202150011.0,5.0,1.0,20215001105.0,20215005.0,21.0,,,,2021.0,1.0,1.0,,,,,,,
202155.0,1.0,1.0,202155011.0,1.0,1.0,20215501101.0,20215501.0,0.0,,,,,,,,,,,,,
202155.0,1.0,1.0,202155011.0,2.0,1.0,20215501102.0,20215502.0,0.0,,,,,,,,,,,,,
202155.0,1.0,1.0,202155011.0,3.0,1.0,20215501103.0,20215503.0,0.0,,,,,,,,,,,,,
202155.0,1.0,1.0,202155011.0,4.0,1.0,20215501104.0,20215504.0,0.0,,,,,,,,,,,,,
202165.0,1.0,1.0,202165011.0,1.0,1.0,20216501101.0,20216501.0,0.0,,,,,,,,,,,,,
202165.0,1.0,1.0,202165011.0,2.0,1.0,20216501102.0,20216502.0,0.0,,,,,,,,,,,,,
202166.0,1.0,1.0,202166011.0,1.0,1.0,20216601101.0,20216601.0,0.0,,,,,,,,,,,,,
202166.0,1.0,1.0,202166011.0,2.0,1.0,20216601102.0,20216602.0,0.0,,,,,,,,,,,,,
202166.0,1.0,1.0,202166011.0,3.0,1.0,20216601103.0,20216603.0,0.0,,,,,,,,,,,,,
202167.0,1.0,1.0,202167011.0,1.0,1.0,20216701101.0,20216701.0,0.0,,,,,,,,,,,,,
202167.0,1.0,1.0,202167011.0,2.0,1.0,20216701102.0,20216702.0,0.0,,,,,,,,,,,,,
202167.0,1.0,1.0,202167011.0,3.0,1.0,20216701103.0,20216703.0,0.0,,,,,,,,,,,,,
202167.0,1.0,1.0,202167011.0,4.0,1.0,20216701104.0,20216704.0,0.0,,,,,,,,,,,,,
202167.0,1.0,1.0,202167011.0,5.0,1.0,20216701105.0,20216705.0,0.0,,,,,,,,,,,,,
202168.0,1.0,1.0,202168011.0,1.0,1.0,20216801101.0,20216801.0,0.0,,,,,,,,,,,,,
202168.0,1.0,1.0,202168011.0,2.0,1.0,20216801102.0,20216802.0,0.0,,,,,,,,,,,,,
202168.0,1.0,1.0,202168011.0,3.0,1.0,20216801103.0,20216803.0,0.0,,,,,,,,,,,,,
202170.0,1.0,1.0,202170011.0,1.0,1.0,20217001101.0,20217001.0,0.0,,,,,,,,,,,,,
202170.0,1.0,1.0,202170011.0,2.0,1.0,20217001102.0,20217002.0,0.0,,,,,,,,,,,,,
202170.0,1.0,1.0,202170011.0,3.0,1.0,20217001103.0,20217003.0,0.0,,,,,,,,,,,,,
202170.0,1.0,1.0,202170011.0,4.0,1.0,20217001104.0,20217004.0,0.0,,,,,,,,,,,,,
202190.0,1.0,1.0,202190011.0,1.0,1.0,20219001101.0,20219001.0,0.0,,,,,,,,,,,,,
202190.0,1.0,1.0,202190011.0,2.0,1.0,20219001102.0,20219002.0,0.0,,,,,,,,,,,,,
202192.0,1.0,1.0,202192011.0,1.0,1.0,20219201101.0,20219201.0,0.0,,,,,,,,,,,,,
202192.0,1.0,1.0,202192011.0,2.0,1.0,20219201102.0,20219202.0,0.0,,,,,,,,,,,,,
202192.0,1.0,1.0,202192011.0,3.0,1.0,20219201103.0,20219203.0,0.0,,,,,,,,,,,,,
202192.0,1.0,1.0,202192011.0,4.0,1.0,20219201104.0,20219204.0,0.0,,,,,,,,,,,,,
202192.0,1.0,1.0,202192011.0,5.0,1.0,20219201105.0,20219205.0,0.0,,,,,,,,,,,,,
202206.0,1.0,1.0,202206011.0,1.0,1.0,20220601101.0,20220601.0,0.0,,,,,,,,,,,,,
202206.0,1.0,1.0,202206011.0,2.0,1.0,20220601102.0,20220602.0,0.0,,,,,,,,,,,,,
202208.0,1.0,1.0,202208011.0,1.0,1.0,20220801101.0,20220801.0,0.0,,,,,,,,,,,,,
202220.0,1.0,1.0,202220011.0,1.0,1.0,20222001101.0,20222001.0,0.0,,,,,,,,,,,,,
202220.0,1.0,1.0,202220011.0,2.0,1.0,20222001102.0,20222002.0,0.0,,,,,,,,,,,,,
202223.0,1.0,1.0,202223011.0,1.0,1.0,20222301101.0,20222301.0,0.0,,,,,,,,,,,,,
202223.0,1.0,1.0,202223011.0,2.0,1.0,20222301102.0,20222302.0,0.0,,,,,,,,,,,,,
202223.0,1.0,1.0,202223011.0,3.0,1.0,20222301103.0,20222303.0,0.0,,,,,,,,,,,,,
202224.0,1.0,1.0,202224011.0,1.0,1.0,20222401101.0,20222401.0,0.0,,,,,,,,,,,,,
202224.0,1.0,1.0,202224011.0,2.0,1.0,20222401102.0,20222402.0,0.0,,,,,,,,,,,,,
202227.0,1.0,1.0,202227011.0,1.0,1.0,20222701101.0,20222701.0,0.0,,,,,,,,,,,,,
202227.0,1.0,1.0,202227011.0,2.0,1.0,20222701102.0,20222702.0,0.0,,,,,,,,,,,,,
202227.0,1.0,1.0,202227011.0,3.0,1.0,20222701103.0,20222703.0,0.0,,,,,,,,,,,,,
202228.0,1.0,1.0,202228011.0,1.0,1.0,20222801101.0,20222801.0,0.0,,,,,,,,,,,,,
202228.0,1.0,1.0,202228011.0,2.0,1.0,20222801102.0,20222802.0,0.0,,,,,,,,,,,,,
202228.0,1.0,1.0,202228011.0,3.0,1.0,20222801103.0,20222803.0,0.0,,,,,,,,,,,,,
202229.0,1.0,1.0,202229011.0,1.0,1.0,20222901101.0,20222901.0,0.0,,,,,,,,,,,,,
202230.0,1.0,1.0,202230011.0,1.0,1.0,20223001101.0,20223001.0,0.0,,,,,,,,,,,,,
202230.0,1.0,1.0,202230011.0,2.0,1.0,20223001102.0,20223002.0,0.0,,,,,,,,,,,,,
202231.0,1.0,1.0,202231011.0,1.0,1.0,20223101101.0,20223101.0,0.0,,,,,,,,,,,,,
202231.0,1.0,1.0,202231011.0,2.0,1.0,20223101102.0,20223102.0,0.0,,,,,,,,,,,,,
202231.0,1.0,1.0,202231011.0,3.0,1.0,20223101103.0,20223103.0,0.0,,,,,,,,,,,,,
202231.0,1.0,1.0,202231011.0,4.0,1.0,20223101104.0,20223104.0,0.0,,,,,,,,,,,,,
202232.0,1.0,1.0,202232011.0,1.0,1.0,20223201101.0,20223201.0,0.0,,,,,,,,,,,,,
202232.0,1.0,1.0,202232011.0,2.0,1.0,20223201102.0,20223202.0,0.0,,,,,,,,,,,,,
202234.0,1.0,1.0,202234011.0,1.0,1.0,20223401101.0,20223401.0,0.0,,,,,,,,,,,,,
202234.0,1.0,1.0,202234011.0,2.0,1.0,20223401102.0,20223402.0,0.0,,,,,,,,,,,,,
202235.0,1.0,1.0,202235011.0,1.0,1.0,20223501101.0,20223501.0,0.0,,,,,,,,,,,,,
202235.0,1.0,1.0,202235011.0,2.0,1.0,20223501102.0,20223502.0,0.0,,,,,,,,,,,,,
202235.0,3.0,1.0,202235031.0,3.0,1.0,20223503103.0,20223503.0,0.0,,,,,,,,,,,,,
202236.0,1.0,1.0,202236011.0,1.0,1.0,20223601101.0,20223601.0,0.0,,,,,,,,,,,,,
202237.0,1.0,1.0,202237011.0,1.0,1.0,20223701101.0,20223701.0,0.0,,,,,,,,,,,,,
202237.0,1.0,1.0,202237011.0,2.0,1.0,20223701102.0,20223702.0,0.0,,,,,,,,,,,,,
202237.0,1.0,1.0,202237011.0,4.0,1.0,20223701104.0,20223704.0,0.0,,,,,,,,,,,,,
202238.0,1.0,1.0,202238011.0,1.0,1.0,20223801101.0,20223801.0,0.0,,,,,,,,,,,,,
202238.0,1.0,1.0,202238011.0,2.0,1.0,20223801102.0,20223802.0,0.0,,,,,,,,,,,,,
202238.0,1.0,1.0,202238011.0,3.0,1.0,20223801103.0,20223803.0,0.0,,,,,,,,,,,,,
202240.0,1.0,1.0,202240011.0,1.0,1.0,20224001101.0,20224001.0,0.0,,,,,,,,,,,,,
202241.0,1.0,1.0,202241011.0,1.0,1.0,20224101101.0,20224101.0,0.0,,,,,,,,,,,,,
202242.0,1.0,1.0,202242011.0,1.0,1.0,20224201101.0,20224201.0,0.0,,,,,,,,,,,,,
202242.0,1.0,1.0,202242011.0,2.0,1.0,20224201102.0,20224202.0,0.0,,,,,,,,,,,,,
202243.0,1.0,1.0,202243011.0,1.0,1.0,20224301101.0,20224301.0,0.0,,,,,,,,,,,,,
202243.0,1.0,1.0,202243011.0,2.0,1.0,20224301102.0,20224302.0,0.0,,,,,,,,,,,,,
202244.0,1.0,1.0,202244011.0,1.0,1.0,20224401101.0,20224401.0,0.0,,,,,,,,,,,,,
202244.0,1.0,1.0,202244011.0,2.0,1.0,20224401102.0,20224402.0,0.0,,,,,,,,,,,,,
202246.0,1.0,1.0,202246011.0,1.0,1.0,20224601101.0,20224601.0,0.0,,,,,,,,,,,,,
202246.0,1.0,1.0,202246011.0,2.0,1.0,20224601102.0,20224602.0,0.0,,,,,,,,,,,,,
202246.0,1.0,1.0,202246011.0,3.0,1.0,20224601103.0,20224603.0,0.0,,,,,,,,,,,,,
202246.0,1.0,1.0,202246011.0,4.0,1.0,20224601104.0,20224604.0,0.0,,,,,,,,,,,,,
202246.0,1.0,1.0,202246011.0,5.0,1.0,20224601105.0,20224605.0,0.0,,,,,,,,,,,,,
202247.0,1.0,1.0,202247011.0,1.0,1.0,20224701101.0,20224701.0,0.0,,,,,,,,,,,,,
202247.0,1.0,1.0,202247011.0,2.0,1.0,20224701102.0,20224702.0,0.0,,,,,,,,,,,,,
202247.0,1.0,1.0,202247011.0,3.0,1.0,20224701103.0,20224703.0,0.0,,,,,,,,,,,,,
202247.0,1.0,1.0,202247011.0,4.0,1.0,20224701104.0,20224704.0,0.0,,,,,,,,,,,,,
202250.0,1.0,1.0,202250011.0,1.0,1.0,20225001101.0,20225001.0,0.0,,,,,,,,,,,,,
202250.0,1.0,1.0,202250011.0,2.0,1.0,20225001102.0,20225002.0,0.0,,,,,,,,,,,,,
202250.0,1.0,1.0,202250011.0,3.0,1.0,20225001103.0,20225003.0,0.0,,,,,,,,,,,,,
202250.0,1.0,1.0,202250011.0,4.0,1.0,20225001104.0,20225004.0,0.0,,,,,,,,,,,,,
202251.0,1.0,1.0,202251011.0,1.0,1.0,20225101101.0,20225101.0,0.0,,,,,,,,,,,,,
202251.0,1.0,1.0,202251011.0,2.0,1.0,20225101102.0,20225102.0,0.0,,,,,,,,,,,,,
202251.0,1.0,1.0,202251011.0,3.0,1.0,20225101103.0,20225103.0,0.0,,,,,,,,,,,,,
202251.0,1.0,1.0,202251011.0,4.0,1.0,20225101104.0,20225104.0,0.0,,,,,,,,,,,,,
202253.0,1.0,1.0,202253011.0,1.0,1.0,20225301101.0,20225301.0,0.0,,,,,,,,,,,,,
202253.0,1.0,1.0,202253011.0,2.0,1.0,20225301102.0,20225302.0,0.0,,,,,,,,,,,,,
202253.0,1.0,1.0,202253011.0,3.0,1.0,20225301103.0,20225303.0,0.0,,,,,,,,,,,,,
202253.0,1.0,1.0,202253011.0,4.0,1.0,20225301104.0,20225304.0,0.0,,,,,,,,,,,,,
202256.0,1.0,1.0,202256011.0,1.0,1.0,20225601101.0,20225601.0,0.0,,,,,,,,,,,,,
202256.0,1.0,1.0,202256011.0,2.0,1.0,20225601102.0,20225602.0,0.0,,,,,,,,,,,,,
202256.0,1.0,1.0,202256011.0,3.0,1.0,20225601103.0,20225603.0,0.0,,,,,,,,,,,,,
202256.0,1.0,1.0,202256011.0,4.0,1.0,20225601104.0,20225604.0,0.0,,,,,,,,,,,,,
202256.0,1.0,1.0,202256011.0,5.0,1.0,20225601105.0,20225605.0,0.0,,,,,,,,,,,,,
202257.0,1.0,1.0,202257011.0,1.0,1.0,20225701101.0,20225701.0,0.0,,,,,,,,,,,,,
202257.0,1.0,1.0,202257011.0,2.0,1.0,20225701102.0,20225702.0,0.0,,,,,,,,,,,,,
202257.0,1.0,1.0,202257011.0,5.0,1.0,20225701105.0,20225705.0,0.0,,,,,,,,,,,,,
202259.0,1.0,1.0,202259011.0,1.0,1.0,20225901101.0,20225901.0,0.0,,,,,,,,,,,,,
202259.0,1.0,1.0,202259011.0,2.0,1.0,20225901102.0,20225902.0,0.0,,,,,,,,,,,,,
202259.0,1.0,1.0,202259011.0,3.0,1.0,20225901103.0,20225903.0,0.0,,,,,,,,,,,,,
202262.0,1.0,1.0,202262011.0,1.0,1.0,20226201101.0,20226201.0,0.0,,,,,,,,,,,,,
202262.0,1.0,1.0,202262011.0,2.0,1.0,20226201102.0,20226202.0,0.0,,,,,,,,,,,,,
202262.0,1.0,1.0,202262011.0,3.0,1.0,20226201103.0,20226203.0,0.0,,,,,,,,,,,,,
202262.0,1.0,1.0,202262011.0,4.0,1.0,20226201104.0,20226204.0,0.0,,,,,,,,,,,,,
202263.0,1.0,1.0,202263011.0,1.0,1.0,20226301101.0,20226301.0,0.0,,,,,,,,,,,,,
202263.0,1.0,1.0,202263011.0,2.0,1.0,20226301102.0,20226302.0,0.0,,,,,,,,,,,,,
202263.0,1.0,1.0,202263011.0,3.0,1.0,20226301103.0,20226303.0,0.0,,,,,,,,,,,,,
202263.0,1.0,1.0,202263011.0,4.0,1.0,20226301104.0,20226304.0,0.0,,,,,,,,,,,,,
202264.0,1.0,1.0,202264011.0,1.0,1.0,20226401101.0,20226401.0,0.0,,,,,,,,,,,,,
202264.0,1.0,1.0,202264011.0,2.0,1.0,20226401102.0,20226402.0,0.0,,,,,,,,,,,,,
202264.0,1.0,1.0,202264011.0,3.0,1.0,20226401103.0,20226403.0,0.0,,,,,,,,,,,,,
202265.0,1.0,1.0,202265011.0,1.0,1.0,20226501101.0,20226501.0,0.0,,,,,,,,,,,,,
202266.0,1.0,1.0,202266011.0,1.0,1.0,20226601101.0,20226601.0,0.0,,,,,,,,,,,,,
202267.0,1.0,1.0,202267011.0,1.0,1.0,20226701101.0,20226701.0,0.0,,,,,,,,,,,,,
202269.0,1.0,1.0,202269011.0,1.0,1.0,20226901101.0,20226901.0,0.0,,,,,,,,,,,,,
202270.0,1.0,1.0,202270011.0,1.0,1.0,20227001101.0,20227001.0,0.0,,,,,,,,,,,,,
202271.0,1.0,1.0,202271011.0,1.0,1.0,20227101101.0,20227101.0,0.0,,,,,,,,,,,,,
202271.0,1.0,1.0,202271011.0,2.0,1.0,20227101102.0,20227102.0,0.0,,,,,,,,,,,,,
202272.0,1.0,1.0,202272011.0,1.0,1.0,20227201101.0,20227201.0,0.0,,,,,,,,,,,,,
202276.0,1.0,1.0,202276011.0,1.0,1.0,20227601101.0,20227601.0,0.0,,,,,,,,,,,,,
202277.0,1.0,1.0,202277011.0,1.0,1.0,20227701101.0,20227701.0,0.0,,,,,,,,,,,,,
202277.0,1.0,1.0,202277011.0,2.0,1.0,20227701102.0,20227702.0,0.0,,,,,,,,,,,,,
202277.0,1.0,1.0,202277011.0,3.0,1.0,20227701103.0,20227703.0,0.0,,,,,,,,,,,,,
202280.0,1.0,1.0,202280011.0,1.0,1.0,20228001101.0,20228001.0,0.0,,,,,,,,,,,,,
202280.0,1.0,1.0,202280011.0,2.0,1.0,20228001102.0,20228002.0,0.0,,,,,,,,,,,,,
202280.0,1.0,1.0,202280011.0,3.0,1.0,20228001103.0,20228003.0,0.0,,,,,,,,,,,,,
202280.0,1.0,1.0,202280011.0,4.0,1.0,20228001104.0,20228004.0,0.0,,,,,,,,,,,,,
202281.0,1.0,1.0,202281011.0,1.0,1.0,20228101101.0,20228101.0,0.0,,,,,,,,,,,,,
202281.0,1.0,1.0,202281011.0,2.0,1.0,20228101102.0,20228102.0,0.0,,,,,,,,,,,,,
202282.0,1.0,1.0,202282011.0,1.0,1.0,20228201101.0,20228201.0,0.0,,,,,,,,,,,,,
202282.0,1.0,1.0,202282011.0,2.0,1.0,20228201102.0,20228202.0,0.0,,,,,,,,,,,,,
202282.0,1.0,1.0,202282011.0,3.0,1.0,20228201103.0,20228203.0,0.0,,,,,,,,,,,,,
202283.0,1.0,1.0,202283011.0,1.0,1.0,20228301101.0,20228301.0,0.0,,,,,,,,,,,,,
202283.0,1.0,1.0,202283011.0,2.0,1.0,20228301102.0,20228302.0,0.0,,,,,,,,,,,,,
202283.0,1.0,1.0,202283011.0,3.0,1.0,20228301103.0,20228303.0,0.0,,,,,,,,,,,,,
202283.0,1.0,1.0,202283011.0,4.0,1.0,20228301104.0,20228304.0,0.0,,,,,,,,,,,,,
202285.0,1.0,1.0,202285011.0,1.0,1.0,20228501101.0,20228501.0,0.0,,,,,,,,,,,,,
202285.0,1.0,1.0,202285011.0,2.0,1.0,20228501102.0,20228502.0,0.0,,,,,,,,,,,,,
202285.0,1.0,1.0,202285011.0,3.0,1.0,20228501103.0,20228503.0,0.0,,,,,,,,,,,,,
202286.0,1.0,1.0,202286011.0,1.0,1.0,20228601101.0,20228601.0,0.0,,,,,,,,,,,,,
202286.0,1.0,1.0,202286011.0,2.0,1.0,20228601102.0,20228602.0,0.0,,,,,,,,,,,,,
202286.0,1.0,1.0,202286011.0,3.0,1.0,20228601103.0,20228603.0,0.0,,,,,,,,,,,,,
202286.0,1.0,1.0,202286011.0,4.0,1.0,20228601104.0,20228604.0,0.0,,,,,,,,,,,,,
202287.0,1.0,1.0,202287011.0,1.0,1.0,20228701101.0,20228701.0,0.0,,,,,,,,,,,,,
202287.0,1.0,1.0,202287011.0,2.0,1.0,20228701102.0,20228702.0,0.0,,,,,,,,,,,,,
202290.0,1.0,1.0,202290011.0,1.0,1.0,20229001101.0,20229001.0,0.0,,,,,,,,,,,,,
202290.0,1.0,1.0,202290011.0,2.0,1.0,20229001102.0,20229002.0,0.0,,,,,,,,,,,,,
202290.0,1.0,1.0,202290011.0,3.0,1.0,20229001103.0,20229003.0,0.0,,,,,,,,,,,,,
202290.0,1.0,1.0,202290011.0,4.0,1.0,20229001104.0,20229004.0,0.0,,,,,,,,,,,,,
203001.0,1.0,1.0,203001011.0,1.0,1.0,20300101101.0,20300101.0,0.0,,,,,,,,,,,,,
203001.0,1.0,1.0,203001011.0,2.0,1.0,20300101102.0,20300102.0,0.0,,,,,,,,,,,,,
203002.0,1.0,1.0,203002011.0,1.0,1.0,20300201101.0,20300201.0,0.0,,,,,,,,,,,,,
203002.0,1.0,1.0,203002011.0,2.0,1.0,20300201102.0,20300202.0,0.0,,,,,,,,,,,,,
203002.0,1.0,1.0,203002011.0,3.0,1.0,20300201103.0,20300203.0,0.0,,,,,,,,,,,,,
203003.0,1.0,1.0,203003011.0,1.0,1.0,20300301101.0,20300301.0,0.0,,,,,,,,,,,,,
203003.0,1.0,1.0,203003011.0,2.0,1.0,20300301102.0,20300302.0,0.0,,,,,,,,,,,,,
203003.0,1.0,1.0,203003011.0,3.0,1.0,20300301103.0,20300303.0,0.0,,,,,,,,,,,,,
203011.0,1.0,1.0,203011011.0,1.0,1.0,20301101101.0,20301101.0,0.0,,,,,,,,,,,,,
203011.0,1.0,1.0,203011011.0,2.0,1.0,20301101102.0,20301102.0,0.0,,,,,,,,,,,,,
203024.0,1.0,1.0,203024011.0,1.0,1.0,20302401101.0,20302401.0,0.0,,,,,,,,,,,,,
203025.0,1.0,1.0,203025011.0,1.0,1.0,20302501101.0,20302501.0,0.0,,,,,,,,,,,,,
203025.0,1.0,1.0,203025011.0,2.0,1.0,20302501102.0,20302502.0,0.0,,,,,,,,,,,,,
203025.0,1.0,1.0,203025011.0,3.0,1.0,20302501103.0,20302503.0,0.0,,,,,,,,,,,,,
203025.0,1.0,1.0,203025011.0,4.0,3.0,20302501104.0,20302504.0,11.0,2021.0,5.0,1.0,,,,,,,,,,
203026.0,1.0,1.0,203026011.0,1.0,1.0,20302601101.0,20302601.0,0.0,,,,,,,,,,,,,
203026.0,1.0,1.0,203026011.0,2.0,1.0,20302601102.0,20302602.0,0.0,,,,,,,,,,,,,
203026.0,1.0,1.0,203026011.0,3.0,1.0,20302601103.0,20302603.0,0.0,,,,,,,,,,,,,
203027.0,1.0,1.0,203027011.0,1.0,1.0,20302701101.0,20302701.0,0.0,,,,,,,,,,,,,
203027.0,1.0,1.0,203027011.0,2.0,1.0,20302701102.0,20302702.0,0.0,,,,,,,,,,,,,
203028.0,1.0,1.0,203028011.0,1.0,1.0,20302801101.0,20302801.0,0.0,,,,,,,,,,,,,
203028.0,1.0,1.0,203028011.0,2.0,1.0,20302801102.0,20302802.0,0.0,,,,,,,,,,,,,
203029.0,1.0,1.0,203029011.0,1.0,1.0,20302901101.0,20302901.0,0.0,,,,,,,,,,,,,
203049.0,1.0,1.0,203049011.0,1.0,1.0,20304901101.0,20304901.0,0.0,,,,,,,,,,,,,
203051.0,1.0,1.0,203051011.0,1.0,1.0,20305101101.0,20305101.0,0.0,,,,,,,,,,,,,
203051.0,1.0,1.0,203051011.0,2.0,1.0,20305101102.0,20305102.0,0.0,,,,,,,,,,,,,
203052.0,1.0,1.0,203052011.0,1.0,1.0,20305201101.0,20305201.0,0.0,,,,,,,,,,,,,
203052.0,1.0,1.0,203052011.0,2.0,1.0,20305201102.0,20305202.0,0.0,,,,,,,,,,,,,
203052.0,1.0,1.0,203052011.0,3.0,1.0,20305201103.0,20305203.0,0.0,,,,,,,,,,,,,
203053.0,1.0,1.0,203053011.0,2.0,1.0,20305301102.0,20305302.0,0.0,,,,,,,,,,,,,
203054.0,1.0,1.0,203054011.0,1.0,1.0,20305401101.0,20305401.0,0.0,,,,,,,,,,,,,
203083.0,1.0,1.0,203083011.0,1.0,1.0,20308301101.0,20308301.0,0.0,,,,,,,,,,,,,
203083.0,1.0,1.0,203083011.0,2.0,1.0,20308301102.0,20308302.0,0.0,,,,,,,,,,,,,
203084.0,1.0,1.0,203084011.0,1.0,1.0,20308401101.0,20308401.0,0.0,,,,,,,,,,,,,
